190926	205928	276311	17.101500	0.108183	55.206235	0.077685	007	37.477822	230.696822	09.806545	63.959879	72.651549	487510.71	236042.02	1.091	0.041	07
0675	02	05.50814	05.50814	02.13	01.56	02.84	35.32	-0.04
0777	04	01.21975	01.21975	476.44	489.14	04.48	38.84	-0.02
0977	04	00.72057	00.72057	01.20	01.90	07.92	38.89	-0.09
0977	01	08.46028	08.45528	01.14	01.48	07.92	38.89	-0.09
0878	04	00.00000	00.00000	09.02	06.82	06.34	40.13	-0.02
0876	04	02.12796	02.12796	01.90	04.28	06.27	37.12	-0.05
0776	04	02.22112	02.22112	17.09	16.35	04.49	37.09	-0.04
1076	01	04.65121	04.65121	00.70	01.54	09.70	37.20	-0.12
0877	04	00.57662	00.58661	42.94	55.88	06.20	38.86	-0.05
0676	04	03.04122	03.04122	05.92	03.45	02.77	37.09	-0.03
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
