RAW	190501	193728	356711	03
GEOM1	07.95	00.15	18.266775	0.149687	52.818709	0.151816	73.45	05.10	44.03	01.71	00.00	-2
GEOM2	07.97	00.22	18.266902	0.140061	52.818687	0.139983	68.63	60.44	45.21	16.96	0000.341	0009.250	00.00	-3
LDF	18.497039	0.149946	50.887837	0.149972	0000000.6	0000000.2	02.11	00.67	00
GLDF	07.95	00.14	18.285633	0.149516	52.795638	0.150036	71.98	01.80	44.32	01.11	0000001.7	0000002.4	01.85	00.63	00
0777	01	06.61286	06.61286	01.06	01.60	04.48	38.84	-0.02
0978	01	06.33491	06.33491	02.31	02.05	07.91	40.63	-0.05
0876	04	08.64033	08.64533	07.41	03.33	06.27	37.12	-0.05
0874	02	00.00000	00.00000	03.44	01.66	06.35	33.66	-0.06
0874	03	05.89102	05.89102	22.80	37.44	06.35	33.66	-0.06
0874	02	09.67847	09.67847	02.34	01.17	06.35	33.66	-0.06
0776	04	07.47675	07.47675	02.26	01.19	04.49	37.09	-0.04
0975	02	00.30546	00.30047	00.52	03.04	07.99	35.38	-0.08
0573	01	13.74093	13.74093	00.80	01.30	01.13	31.81	-0.04
0875	04	07.50859	07.50359	04.05	06.36	06.27	35.38	-0.07
