RAW	190725	133940	489081	02
GEOM1	00.00	00.00	0.000000	0.000000	0.000000	0.000000	00.00	00.00	00.00	00.00	1000000.00	-3
GEOM2	00.00	00.00	0.000000	0.000000	0.000000	0.000000	00.00	00.00	00.00	00.00	0000.000	0000.000	1000000.00	-3
LDF	20.197540	0.150511	54.419236	0.064638	0075515.0	0027236.9	02.04	00.32	-1
GLDF	00.00	28.87	0.000000	0.150000	0.000000	0.150000	00.00	60.79	00.00	01.41	0075515.0	0000001.4	02.04	1000000.00	-2
0576	01	10.12814	10.13314	02.53	01.52	01.05	37.01	-0.02
0777	01	13.21358	13.21358	01.19	00.95	04.48	38.84	-0.02
0977	04	07.03094	07.03094	08.51	04.85	07.92	38.89	-0.09
0978	02	04.93483	04.93483	04.77	07.75	07.91	40.63	-0.05
0874	01	00.00000	00.00000	01.09	01.29	06.35	33.66	-0.06
0874	01	07.37504	07.37004	01.27	01.80	06.35	33.66	-0.06
0976	04	06.21830	06.21830	09.07	08.63	07.99	37.16	-0.09
1073	01	04.27912	04.27912	01.35	01.54	09.86	32.00	-0.03
1072	01	05.78347	05.78347	01.54	02.12	09.86	30.29	00.00
0773	01	09.15826	09.15826	03.11	00.98	04.63	31.89	-0.04
