RAW	190911	134645	658711	09
GEOM1	07.51	00.09	17.368829	0.149159	48.561530	0.148500	36.27	01.03	116.39	00.77	09.73	04
GEOM2	07.49	00.09	17.376397	0.148705	48.591331	0.149950	35.13	00.97	116.65	00.74	0017.242	0003.480	11.51	03
LDF	16.222626	0.111039	48.661095	0.140239	1276253594.8	140100733.5	356978.87	27.32	02
GLDF	07.71	00.02	16.188892	0.154994	48.371002	0.060928	35.85	00.76	117.26	00.72	1721391515.6	231437250.6	481426.45	744.86	12
0772	05	06.60949	06.64946	42834.97	51097.21	04.71	30.23	-0.02
0574	02	08.07186	08.07186	30736.65	34378.73	01.13	33.54	-0.04
0576	04	11.07612	11.07612	224.85	314.94	01.05	37.01	-0.02
0673	03	05.61099	05.68094	86213.49	92323.79	02.92	31.83	-0.04
0674	03	04.95901	04.86907	75949.61	88573.54	02.84	33.58	-0.04
0575	02	09.04294	08.91303	4700.67	5319.96	01.13	35.27	-0.03
0675	03	06.78086	06.85081	33415.53	36827.07	02.84	35.32	-0.04
0777	02	03.24005	03.23505	02.31	03.21	04.48	38.84	-0.02
0777	04	11.84430	11.86928	58.55	58.89	04.48	38.84	-0.02
0977	04	12.73546	12.65552	09.81	21.40	07.92	38.89	-0.09
0876	02	09.03740	09.04239	3400.10	3795.23	06.27	37.12	-0.05
0873	03	05.36550	05.35551	76054.87	83433.37	06.42	31.99	-0.03
0973	03	07.15504	07.15504	21697.36	23060.25	08.07	31.96	-0.03
1075	02	11.20813	11.21313	307.53	320.34	09.78	35.47	-0.10
1076	02	13.77554	13.76555	20.80	15.67	09.70	37.20	-0.12
0976	03	11.15222	11.15722	562.74	681.42	07.99	37.16	-0.09
0974	05	07.65667	07.65667	44268.51	45356.94	08.06	33.70	-0.06
0877	02	00.00000	00.00000	01.47	02.48	06.20	38.86	-0.05
0877	04	12.19688	12.19189	62.61	82.95	06.20	38.86	-0.05
0676	03	09.77967	09.69972	1557.83	1853.57	02.77	37.09	-0.03
0975	05	08.49215	08.45717	9049.98	10249.11	07.99	35.38	-0.08
0972	02	09.23757	09.25256	2627.17	3165.89	08.14	30.22	00.02
1073	02	10.70538	10.57047	782.49	884.44	09.86	32.00	-0.03
1072	02	11.80039	11.76541	159.72	199.24	09.86	30.29	00.00
0573	05	08.38585	08.50077	31986.70	36143.90	01.13	31.81	-0.04
0474	03	10.28698	10.28698	1083.13	1286.49	-0.59	33.51	-0.01
0872	03	06.90140	06.90639	21617.65	24167.25	06.35	30.23	00.01
0672	03	06.95693	06.95193	37398.53	33537.62	02.92	30.12	-0.04
0475	04	11.42688	11.43187	252.80	277.21	-0.66	35.24	-0.01
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
