190717	035655	812772	12.512218	0.059267	51.658285	0.102577	006	57.091241	241.710849	04.994976	21.103915	20.026194	3269.71	1193.34	8.284	0.090	06
0574	04	09.25768	09.25268	04.93	01.59	01.13	33.54	-0.04
0576	04	06.66612	06.66612	06.44	06.92	01.05	37.01	-0.02
0575	04	07.93783	07.93283	20.25	18.06	01.13	35.27	-0.03
0977	01	00.00000	00.00000	03.63	02.97	07.92	38.89	-0.09
0676	04	06.33785	06.33286	01.86	01.65	02.77	37.09	-0.03
0474	04	09.95251	09.94251	07.06	07.86	-0.59	33.51	-0.01
0872	01	02.70917	02.70418	02.76	01.86	06.35	30.23	00.01
0872	01	13.69189	13.68690	00.73	00.70	06.35	30.23	00.01
0475	04	08.67196	08.66696	14.28	17.78	-0.66	35.24	-0.01
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
